release_date,BAI00,BAI20,BAI30,BAI40,BAI50,BAI60,BAI80,BCI,BCTI,BDI,BDTI,BHSI,BLNG,BLPG,BPI,BSI,FBX,KAUI,KCCI,KCI,KJI,KLEI,KLWI,KMDI,KMEI,KNEI,KSAI,KSEI,KUEI,KUWI,KWAI,USRT,WCI,WCILASH,WCINYRD,WCIRDNY,WCIRDSH,WCISHGN,WCISHLA,WCISHNY,WCISHRD
1991-01-23,,,,,,,,,,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-24,,,,,,,,,,1465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-25,,,,,,,,,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-28,,,,,,,,,,1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-29,,,,,,,,,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-30,,,,,,,,,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-01-31,,,,,,,,,,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-01,,,,,,,,,,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-04,,,,,,,,,,1486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-05,,,,,,,,,,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-06,,,,,,,,,,1510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-07,,,,,,,,,,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-08,,,,,,,,,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-11,,,,,,,,,,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-12,,,,,,,,,,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-13,,,,,,,,,,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-14,,,,,,,,,,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-15,,,,,,,,,,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-18,,,,,,,,,,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-19,,,,,,,,,,1637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-20,,,,,,,,,,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-21,,,,,,,,,,1664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-22,,,,,,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-25,,,,,,,,,,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-26,,,,,,,,,,1680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-27,,,,,,,,,,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-02-28,,,,,,,,,,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-01,,,,,,,,,,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-04,,,,,,,,,,1714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-05,,,,,,,,,,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-06,,,,,,,,,,1744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-07,,,,,,,,,,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-08,,,,,,,,,,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-11,,,,,,,,,,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-12,,,,,,,,,,1771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-13,,,,,,,,,,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-14,,,,,,,,,,1770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-15,,,,,,,,,,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-18,,,,,,,,,,1746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-19,,,,,,,,,,1732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-20,,,,,,,,,,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-21,,,,,,,,,,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-22,,,,,,,,,,1711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-25,,,,,,,,,,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-26,,,,,,,,,,1691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-27,,,,,,,,,,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-28,,,,,,,,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-03-29,,,,,,,,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-01,,,,,,,,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-02,,,,,,,,,,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-03,,,,,,,,,,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-04,,,,,,,,,,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-05,,,,,,,,,,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-08,,,,,,,,,,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-09,,,,,,,,,,1611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-10,,,,,,,,,,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-11,,,,,,,,,,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-12,,,,,,,,,,1588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-15,,,,,,,,,,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-16,,,,,,,,,,1582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-17,,,,,,,,,,1580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-18,,,,,,,,,,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-19,,,,,,,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-22,,,,,,,,,,1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-23,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-24,,,,,,,,,,1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-25,,,,,,,,,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-26,,,,,,,,,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-29,,,,,,,,,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-04-30,,,,,,,,,,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-01,,,,,,,,,,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-02,,,,,,,,,,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-03,,,,,,,,,,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-06,,,,,,,,,,1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-07,,,,,,,,,,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-08,,,,,,,,,,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-09,,,,,,,,,,1633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-10,,,,,,,,,,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-13,,,,,,,,,,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-14,,,,,,,,,,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-15,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-16,,,,,,,,,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-17,,,,,,,,,,1660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-20,,,,,,,,,,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-21,,,,,,,,,,1669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-22,,,,,,,,,,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-23,,,,,,,,,,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-24,,,,,,,,,,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-27,,,,,,,,,,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-28,,,,,,,,,,1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-29,,,,,,,,,,1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-30,,,,,,,,,,1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-05-31,,,,,,,,,,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-03,,,,,,,,,,1758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-04,,,,,,,,,,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-05,,,,,,,,,,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-06,,,,,,,,,,1735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-07,,,,,,,,,,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-10,,,,,,,,,,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-11,,,,,,,,,,1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-12,,,,,,,,,,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-13,,,,,,,,,,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-14,,,,,,,,,,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-17,,,,,,,,,,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-18,,,,,,,,,,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-19,,,,,,,,,,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-20,,,,,,,,,,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-21,,,,,,,,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-24,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-25,,,,,,,,,,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-26,,,,,,,,,,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-27,,,,,,,,,,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-06-28,,,,,,,,,,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-01,,,,,,,,,,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-02,,,,,,,,,,1695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-03,,,,,,,,,,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-04,,,,,,,,,,1674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-05,,,,,,,,,,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-08,,,,,,,,,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-09,,,,,,,,,,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-10,,,,,,,,,,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-11,,,,,,,,,,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-12,,,,,,,,,,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-15,,,,,,,,,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-16,,,,,,,,,,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-17,,,,,,,,,,1537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-18,,,,,,,,,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-19,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-22,,,,,,,,,,1519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-23,,,,,,,,,,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-24,,,,,,,,,,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-25,,,,,,,,,,1498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-26,,,,,,,,,,1496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-29,,,,,,,,,,1485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-30,,,,,,,,,,1474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-07-31,,,,,,,,,,1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-01,,,,,,,,,,1460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-02,,,,,,,,,,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-05,,,,,,,,,,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-06,,,,,,,,,,1436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-07,,,,,,,,,,1437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-08,,,,,,,,,,1442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-09,,,,,,,,,,1456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-12,,,,,,,,,,1473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-13,,,,,,,,,,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-14,,,,,,,,,,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-15,,,,,,,,,,1492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-16,,,,,,,,,,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-19,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-20,,,,,,,,,,1520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-21,,,,,,,,,,1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-22,,,,,,,,,,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-23,,,,,,,,,,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-26,,,,,,,,,,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-27,,,,,,,,,,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-28,,,,,,,,,,1526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-29,,,,,,,,,,1533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-08-30,,,,,,,,,,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-02,,,,,,,,,,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-03,,,,,,,,,,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-04,,,,,,,,,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-05,,,,,,,,,,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-06,,,,,,,,,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-09,,,,,,,,,,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-10,,,,,,,,,,1549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-11,,,,,,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-12,,,,,,,,,,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-13,,,,,,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-16,,,,,,,,,,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-17,,,,,,,,,,1545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-18,,,,,,,,,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-19,,,,,,,,,,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-20,,,,,,,,,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-23,,,,,,,,,,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-24,,,,,,,,,,1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-25,,,,,,,,,,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-26,,,,,,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-27,,,,,,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-09-30,,,,,,,,,,1524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-01,,,,,,,,,,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-02,,,,,,,,,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-03,,,,,,,,,,1542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-04,,,,,,,,,,1551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-07,,,,,,,,,,1558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-08,,,,,,,,,,1563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-09,,,,,,,,,,1570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-10,,,,,,,,,,1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-11,,,,,,,,,,1593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-14,,,,,,,,,,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-15,,,,,,,,,,1612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-16,,,,,,,,,,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-17,,,,,,,,,,1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-18,,,,,,,,,,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-21,,,,,,,,,,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-22,,,,,,,,,,1643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-23,,,,,,,,,,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-24,,,,,,,,,,1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-25,,,,,,,,,,1649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-28,,,,,,,,,,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-29,,,,,,,,,,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-30,,,,,,,,,,1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-10-31,,,,,,,,,,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-01,,,,,,,,,,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-04,,,,,,,,,,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-05,,,,,,,,,,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-06,,,,,,,,,,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-07,,,,,,,,,,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-08,,,,,,,,,,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-11,,,,,,,,,,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-12,,,,,,,,,,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-13,,,,,,,,,,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-14,,,,,,,,,,1624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-15,,,,,,,,,,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-18,,,,,,,,,,1608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-19,,,,,,,,,,1605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-20,,,,,,,,,,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-21,,,,,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-22,,,,,,,,,,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-25,,,,,,,,,,1602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-26,,,,,,,,,,1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-27,,,,,,,,,,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-28,,,,,,,,,,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-11-29,,,,,,,,,,1589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-02,,,,,,,,,,1581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-03,,,,,,,,,,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-04,,,,,,,,,,1574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-05,,,,,,,,,,1564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-06,,,,,,,,,,1561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-09,,,,,,,,,,1555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-10,,,,,,,,,,1553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-11,,,,,,,,,,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-12,,,,,,,,,,1548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-13,,,,,,,,,,1547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-16,,,,,,,,,,1543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-17,,,,,,,,,,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-18,,,,,,,,,,1528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-19,,,,,,,,,,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-20,,,,,,,,,,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-23,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-24,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-25,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-26,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-27,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-30,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1991-12-31,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-01,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-02,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-03,,,,,,,,,,1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-06,,,,,,,,,,1479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-07,,,,,,,,,,1476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-08,,,,,,,,,,1477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-09,,,,,,,,,,1484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-10,,,,,,,,,,1490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-13,,,,,,,,,,1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-14,,,,,,,,,,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-15,,,,,,,,,,1521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-16,,,,,,,,,,1525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-17,,,,,,,,,,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-20,,,,,,,,,,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-21,,,,,,,,,,1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-22,,,,,,,,,,1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-23,,,,,,,,,,1516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-24,,,,,,,,,,1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-27,,,,,,,,,,1483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-28,,,,,,,,,,1468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-29,,,,,,,,,,1447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-30,,,,,,,,,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-01-31,,,,,,,,,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-03,,,,,,,,,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-04,,,,,,,,,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-05,,,,,,,,,,1430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-06,,,,,,,,,,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-07,,,,,,,,,,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-10,,,,,,,,,,1356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992-02-11,,,,,,,,,,1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
